"ID","Sale_Amount"
686769,"148000"
686774,"1730000"
686777,"251000"
686791,"685000"
686792,"121000"
686794,"237500"
686799,"450000"
686811,"407500"
686827,"980000"
686828,"230000"
686846,"235000"
686847,"87000"
686851,"250000"
686856,"1750000"
686863,"105000"
686867,"282500"
686873,"275000"
686875,"530000"
686877,"115000"
686888,"150400"
686898,"340000"
686899,"159900"
686907,"504000"
686909,"170000"
686910,"599000"
686911,"77000"
686926,"415000"
686930,"375000"
686932,"310000"
686933,"815000"
686942,"149000"
686945,"180000"
686958,"136620"
686963,"70000"
686977,"1309000"
686981,"38500"
686984,"99050"
686985,"334000"
686990,"3135000"
686992,"940000"
686995,"399000"
686997,"635000"
687001,"230000"
687007,"310000"
687011,"4000"
687016,"346000"
687018,"149900"
687022,"300000"
687024,"150000"
687029,"130000"
687035,"152500"
687041,"199000"
687043,"69200"
687046,"2175000"
687047,"145000"
687059,"76000"
687063,"27500"
687065,"1250000"
687066,"780000"
687075,"185000"
687076,"425000"
687080,"213000"
687081,"166454"
687085,"50000"
687092,"132000"
687101,"184000"
687115,"255000"
687119,"345000"
687134,"97500"
687135,"339000"
687139,"170000"
687140,"60000"
687142,"45000"
687148,"10000"
687154,"530000"
687155,"160000"
687159,"635000"
687165,"105000"
687171,"430000"
687175,"393000"
687179,"72000"
687180,"6325000"
687186,"525000"
687188,"377000"
687202,"61000"
687203,"866541"
687210,"160000"
687216,"250000"
687228,"52400"
687231,"477000"
687238,"123000"
687248,"47000"
687260,"118300"
687267,"242000"
687269,"195000"
687273,"153000"
687275,"99500"
687297,"243000"
687307,"197000"
687314,"69000"
687320,"230000"
687326,"70000"
687327,"600000"
687342,"75000"
687347,"49900"
687353,"23000"
687355,"180000"
687363,"34500"
687364,"85000"
687367,"300000"
687368,"146000"
687372,"662689"
687374,"1156000"
687390,"1000000"
687392,"250000"
687395,"200000"
687402,"140000"
687405,"117500"
687408,"2100000"
687410,"270000"
687432,"415000"
687438,"590000"
687448,"227000"
687449,"189900"
687452,"63500"
687456,"321000"
687457,"163770"
687468,"233750"
687471,"146370"
687477,"140000"
687481,"322500"
687482,"475000"
687487,"48600"
687488,"25000"
687492,"191000"
687493,"539000"
687505,"7500000"
687507,"698500"
687508,"208500"
687510,"75000"
687515,"270000"
687516,"187500"
687518,"415000"
687528,"70000"
687531,"60000"
687536,"389900"
687538,"225000"
687548,"229900"
687549,"505000"
687555,"85000"
687556,"230000"
687566,"54000"
687568,"165500"
687573,"549000"
687576,"210000"
687580,"79000"
687585,"202010"
687589,"75000"
687601,"228000"
687604,"345000"
687605,"368000"
687609,"89000"
687612,"38000"
687613,"180000"
687615,"167250"
687620,"20000"
687622,"184000"
687623,"202000"
687625,"280000"
687626,"212500"
687628,"85000"
687629,"564996"
687639,"387500"
687642,"399000"
687643,"15000"
687648,"519000"
687650,"400000"
687654,"175000"
687662,"234500"
687665,"410000"
687669,"2440000"
687676,"600000"
687692,"352100"
687697,"210000"
687698,"302000"
687716,"160000"
687718,"925000"
687720,"143520"
687726,"181000"
687734,"148000"
687741,"605000"
687747,"41250"
687750,"370000"
687759,"90000"
687761,"525000"
687762,"359000"
687781,"39000"
687786,"1385000"
687789,"285800"
687794,"158800"
687827,"328000"
687833,"35000"
687835,"165000"
687839,"142500"
687844,"79500"
687846,"485000"
687847,"255000"
687850,"543000"
687852,"1999000"
687870,"57000"
687884,"495000"
687887,"290000"
687907,"10000"
687910,"20000"
687913,"300000"
687921,"1840000"
687926,"180000"
687932,"537000"
687936,"235000"
687941,"425000"
687943,"461924"
687945,"720000"
687949,"487500"
687952,"177000"
687958,"76666"
687960,"72500"
687961,"87000"
687963,"520000"
687964,"280000"
687966,"470000"
687971,"915000"
687977,"92000"
687982,"57000"
687989,"160000"
687994,"90000"
687997,"342000"
688002,"370000"
688003,"155000"
688016,"385000"
688020,"108120"
688022,"439900"
688028,"620000"
688030,"39000"
688032,"215000"
688033,"185000"
688038,"1601000"
688050,"425000"
688054,"256000"
688058,"183779"
688060,"61000"
688068,"109000"
688077,"80000"
688079,"150795"
688083,"713300"
688086,"140000"
688096,"450000"
688097,"100000"
688098,"1450000"
688105,"110500"
688113,"710000"
688114,"275000"
688115,"40000"
688135,"310000"
688139,"95000"
688144,"180000"
688150,"1950000"
688154,"594000"
688158,"213000"
688159,"115000"
688164,"732000"
688169,"395000"
688177,"185000"
688184,"274000"
688186,"865000"
688189,"216000"
688193,"733000"
688208,"500000"
688216,"367900"
688221,"119000"
688247,"155000"
688248,"121000"
688255,"100000"
688256,"96000"
688265,"259900"
688268,"122000"
688271,"585000"
688275,"49900"
688282,"331000"
688283,"469000"
688292,"152000"
688317,"22700"
688325,"1428384"
688326,"135000"
688329,"3000"
688333,"19500"
688339,"315000"
688346,"515000"
688353,"665000"
688361,"247000"
688364,"316000"
688368,"145946"
688370,"202000"
688372,"175000"
688373,"228000"
688380,"788000"
688387,"85000"
688388,"495000"
688391,"49000"
688399,"75000"
688402,"179000"
688413,"46000"
688423,"524500"
688432,"240000"
688434,"210000"
688438,"445000"
688440,"236400"
688443,"250000"
688450,"165000"
688452,"188000"
688459,"70000"
688464,"143000"
688465,"180000"
688466,"235000"
688467,"170000"
688470,"115000"
688474,"815000"
688488,"457500"
688491,"335000"
688506,"120000"
688519,"30000"
688524,"220000"
688528,"30200"
688529,"1525000"
688530,"380000"
688531,"77000"
688539,"74000"
688543,"237500"
688544,"144000"
688545,"64000"
688546,"253000"
688547,"157000"
688548,"230500"
688550,"215000"
688552,"660000"
688563,"5831"
688579,"220000"
688580,"150000"
688581,"124000"
688583,"139000"
688584,"85000"
688596,"950000"
688601,"1020000"
688604,"385000"
688606,"2842200"
688607,"75000"
688623,"550000"
688639,"148000"
688641,"23500"
688642,"156000"
688646,"339000"
688672,"200000"
688684,"360505"
688712,"325000"
688715,"204000"
688718,"760200"
688723,"76100"
688727,"110000"
688732,"500000"
688739,"74000"
688740,"229000"
688741,"93900"
688743,"326000"
688746,"405000"
688755,"99000"
688772,"680000"
688773,"217000"
688783,"70000"
688789,"950000"
688793,"225000"
688797,"355000"
688807,"177000"
688808,"128050"
688818,"140000"
688822,"149900"
688826,"310000"
688830,"135000"
688831,"175000"
688841,"55000"
688851,"5000"
688857,"727500"
688859,"120000"
688871,"320000"
688874,"222000"
688888,"136000"
688896,"41054"
688906,"116000"
688915,"36000"
688922,"40000"
688924,"113333"
688927,"162470"
688932,"146499"
688935,"47100"
688939,"139900"
688942,"188000"
688944,"112250"
688946,"540000"
688949,"260000"
688952,"388000"
688963,"315000"
688967,"126000"
688971,"670000"
688973,"135000"
688986,"81620"
688990,"145000"
688992,"207000"
689009,"30000"
689018,"217000"
689020,"124000"
689024,"195000"
689028,"225000"
689029,"205000"
689031,"140000"
689032,"865000"
689035,"135000"
689039,"175000"
689043,"185000"
689052,"445000"
689054,"115000"
689057,"315000"
689060,"183000"
689073,"148000"
689078,"765000"
689080,"580000"
689084,"159900"
689089,"75000"
689095,"531150"
689102,"105000"
689108,"280000"
689111,"122500"
689124,"1035000"
689127,"249900"
689128,"250000"
689135,"715000"
689138,"127000"
689139,"150000"
689147,"80000"
689148,"550000"
689152,"158000"
689154,"471725"
689157,"23500"
689160,"138000"
689175,"46000"
689179,"451000"
689180,"300000"
689187,"72000"
689204,"1575000"
689217,"105000"
689220,"203500"
689226,"107500"
689232,"291000"
689235,"145000"
689247,"1057000"
689249,"239000"
689251,"179900"
689255,"122500"
689257,"200500"
689263,"192500"
689268,"401675"
689270,"400000"
689272,"350000"
689273,"169900"
689274,"420000"
689277,"125000"
689278,"67000"
689288,"102000"
689290,"196220"
689292,"334699"
689293,"1510000"
689294,"157000"
689297,"52500"
689299,"335000"
689304,"339500"
689320,"107000"
689329,"200000"
689340,"140000"
689343,"255000"
689351,"80000"
689355,"299900"
689357,"145000"
689368,"75000"
689369,"138000"
689376,"75000"
689387,"515000"
689395,"164900"
689400,"247500"
689401,"495000"
689407,"125000"
689412,"234900"
689413,"570000"
689415,"1062500"
689432,"1605000"
689433,"229000"
689435,"250000"
689436,"355000"
689438,"232500"
689440,"150000"
689443,"212500"
689446,"30000"
689447,"462000"
689449,"46675"
689458,"127900"
689461,"177500"
689465,"319500"
689470,"525000"
689473,"291900"
689490,"355000"
689496,"829000"
689504,"141000"
689505,"157000"
689509,"588000"
689510,"1150000"
689511,"90000"
689515,"377500"
689524,"284900"
689528,"122000"
689537,"2500"
689543,"211000"
689549,"79050"
689554,"144900"
689559,"251500"
689572,"210000"
689577,"146000"
689582,"14000"
689583,"1667500"
689592,"175500"
689594,"178000"
689600,"342000"
689601,"940000"
689604,"328777"
689607,"173000"
689609,"117000"
689615,"235000"
689627,"80000"
689632,"417450"
689638,"308000"
689644,"125000"
689648,"200000"
689654,"247000"
689664,"125000"
689666,"105000"
689667,"215000"
689668,"285000"
689669,"120000"
689672,"254900"
689673,"80000"
689676,"139000"
689678,"174000"
689688,"287500"
689692,"735000"
689697,"66000"
689704,"263950"
689706,"215000"
689707,"110000"
689708,"156000"
689716,"180000"
689723,"69000"
689729,"216000"
689733,"243000"
689736,"32900"
689737,"267900"
689741,"345000"
689748,"530000"
689755,"470000"
689760,"620000"
689765,"259900"
689769,"985000"
689771,"295000"
689777,"35000"
689784,"117500"
689791,"339000"
689799,"375000"
689800,"430000"
689805,"775000"
689812,"392000"
689819,"252000"
689823,"223000"
689826,"1852000"
689832,"279000"
689835,"180000"
689845,"265000"
689848,"179000"
689858,"90500"
689863,"129000"
689871,"730000"
689879,"200000"
689880,"265000"
689881,"185000"
689891,"170000"
689894,"225000"
689898,"675500"
689901,"68900"
689903,"225000"
689913,"1000000"
689914,"185000"
689925,"65000"
689926,"427500"
689929,"350000"
689931,"236000"
689934,"210000"
689935,"190000"
689939,"330000"
689945,"325000"
689949,"56000"
689950,"137500"
689958,"341000"
689959,"485000"
689961,"102750"
689963,"200000"
689965,"272000"
689966,"180000"
689971,"799000"
689974,"575000"
689975,"75000"
689981,"220000"
689987,"353000"
689989,"220000"
689999,"155000"
690009,"300000"
690017,"122500"
690018,"438000"
690027,"75246"
690030,"500000"
690036,"35000"
690042,"207000"
690045,"200000"
690057,"162500"
690060,"24000"
690066,"267500"
690068,"342000"
690069,"181500"
690073,"349900"
690075,"260000"
690088,"9000"
690090,"262942"
690095,"142000"
690096,"300000"
690099,"170000"
690105,"120000"
690115,"310000"
690123,"2500"
690127,"447500"
690130,"926422"
690132,"225000"
690138,"183000"
690154,"10000"
690159,"144900"
690166,"71000"
690167,"217000"
690169,"364000"
690173,"2500000"
690174,"695000"
690175,"108000"
690177,"13000"
690187,"395000"
690188,"191000"
690190,"44467"
690191,"16040"
690201,"18000"
690205,"222000"
690210,"184447"
690212,"151000"
690217,"287000"
690218,"138500"
690219,"190000"
690237,"445000"
690239,"45000"
690244,"107000"
690249,"212500"
690252,"261300"
690256,"195000"
690257,"357495"
690259,"145000"
690260,"152400"
690261,"260000"
690267,"450000"
690269,"177500"
690270,"65000"
690272,"270000"
690275,"152000"
690278,"80000"
690281,"863000"
690288,"19000"
690289,"55000"
690292,"105000"
690301,"365000"
690303,"181000"
690305,"35000"
690312,"220000"
690316,"800000"
690318,"255000"
690334,"188000"
690346,"315000"
690352,"205000"
690354,"360000"
690358,"120000"
690360,"1500000"
690361,"675000"
690366,"184000"
690369,"101000"
690372,"180000"
690381,"254800"
690383,"645000"
690384,"133300"
690385,"68000"
690387,"176000"
690393,"54639"
690395,"60000"
690399,"1250000"
690410,"100000"
690414,"248000"
690417,"200000"
690420,"217500"
690422,"30000"
690425,"164000"
690429,"549000"
690439,"247130"
690448,"26000"
690451,"13000"
690458,"95900"
690471,"74200"
690478,"178000"
690481,"310000"
690503,"125000"
690511,"43750"
690520,"610000"
690521,"96000"
690522,"371000"
690529,"310000"
690532,"230000"
690546,"40000"
690547,"367000"
690557,"265000"
690566,"512500"
690570,"147000"
690576,"65000"
690583,"518827"
690589,"245000"
690591,"30000"
690599,"320000"
690602,"229270"
690607,"29500"
690610,"28000"
690612,"43144"
690614,"10000"
690618,"800000"
690619,"109900"
690623,"1829000"
690624,"153959"
690625,"32900"
690628,"260000"
690629,"87000"
690639,"240000"
690647,"90500"
690659,"468250"
690665,"50000"
690669,"270000"
690673,"292000"
690685,"650000"
690690,"289000"
690693,"205000"
690697,"180000"
690698,"419900"
690704,"123900"
690709,"200000"
690718,"625000"
690719,"361000"
690720,"152000"
690724,"17100"
690728,"256000"
690731,"191000"
690732,"255000"
690739,"349000"
690741,"172000"
690743,"95910"
690753,"126000"
690756,"206500"
690758,"92800"
690760,"310000"
690762,"215000"
690768,"1535000"
690770,"50000"
690776,"227000"
690786,"66500"
690788,"180000"
690794,"100000"
690807,"272000"
690819,"6227"
690829,"530000"
690833,"162000"
690848,"175000"
690849,"434900"
690854,"82700"
690866,"118000"
690873,"300000"
690880,"875000"
690884,"55000"
690885,"207000"
690889,"2600000"
690892,"472700"
690898,"200000"
690900,"300000"
690905,"155000"
690909,"153500"
690913,"388000"
690918,"177000"
690923,"250000"
690934,"159900"
690939,"24900"
690946,"122400"
690954,"447000"
690955,"173000"
690959,"1078500"
690979,"243000"
690994,"315000"
690995,"229000"
690998,"54000"
691001,"350000"
691004,"2350000"
691012,"130000"
691021,"73500"
691024,"155000"
691025,"239900"
691027,"115000"
691043,"180000"
691054,"108150"
691057,"3500000"
691058,"600000"
691062,"115000"
691063,"750000"
691074,"521528"
691078,"90000"
691079,"155000"
691080,"150000"
691084,"170000"
691090,"81250"
691096,"975000"
691106,"1325000"
691116,"1145000"
691123,"2140000"
691133,"100096"
691138,"335000"
691140,"150000"
691142,"510000"
691151,"40510"
691152,"95000"
691156,"380000"
691160,"500000"
691162,"250000"
691167,"767500"
691171,"200000"
691173,"613500"
691177,"215000"
691189,"590000"
691197,"164000"
691206,"305000"
691215,"175000"
691222,"445000"
691226,"130000"
691235,"189900"
691237,"95000"
691247,"317000"
691251,"596000"
691254,"270000"
691260,"266000"
691261,"109200"
691262,"217000"
691264,"255000"
691270,"755000"
691280,"455500"
691289,"6000"
691299,"287000"
691300,"5000"
691302,"250000"
691303,"357500"
691304,"138000"
691305,"565000"
691312,"425000"
691316,"440000"
691322,"140000"
691330,"265000"
691340,"1585000"
691345,"140000"
691353,"105000"
691361,"409000"
691365,"147000"
691366,"322000"
691371,"93000"
691379,"330000"
691384,"90000"
691388,"379000"
691390,"146400"
691392,"370000"
691393,"215000"
691401,"421000"
691408,"23000"
691420,"378000"
691421,"173000"
691428,"57100"
691429,"205000"
691430,"65000"
691432,"224000"
691434,"258000"
691448,"510000"
691451,"87500"
691455,"293900"
691456,"880000"
691458,"395000"
691465,"200000"
691477,"581944"
691481,"106700"
691489,"73000"
691490,"270000"
691493,"234500"
691505,"596000"
691506,"20800"
691509,"25000"
691511,"435000"
691518,"108000"
691527,"817500"
691528,"274050"
691531,"115000"
691534,"550000"
691540,"115000"
691545,"199000"
691553,"400000"
691554,"350000"
691566,"145000"
691571,"161500"
691584,"75000"
691594,"350000"
691596,"264115"
691600,"200000"
691601,"256000"
691604,"3000"
691605,"54000"
691614,"480000"
691617,"155000"
691623,"530000"
691630,"227500"
691634,"85000"
691635,"247000"
691640,"88000"
691643,"275000"
691644,"70000"
691646,"36000"
691650,"115000"
691665,"420000"
691674,"1060000"
691675,"111500"
691678,"140000"
691680,"237500"
691690,"322000"
691692,"187500"
691696,"100000"
691698,"20000"
691699,"330000"
691700,"3795"
691709,"206000"
691711,"81000"
691726,"30000"
691731,"128000"
691732,"150000"
691733,"259000"
691737,"276250"
691739,"45500"
691746,"330000"
691747,"85000"
691750,"1055000"
691752,"270000"
691756,"390000"
691774,"235000"
691779,"98000"
691781,"125700"
691784,"500000"
691786,"46300"
691787,"285000"
691790,"185500"
691792,"25000"
691796,"22900"
691800,"249000"
691801,"240000"
691812,"339000"
691816,"620000"
691818,"860000"
691819,"1350000"
691828,"250000"
691830,"147500"
691837,"200000"
691838,"330000"
691839,"54900"
691856,"338000"
691857,"106400"
691878,"170000"
691879,"123000"
691890,"3750000"
691895,"670000"
691901,"539000"
691907,"1100000"
691918,"310000"
691923,"375000"
691925,"500000"
691927,"181000"
691933,"265000"
691937,"167500"
691939,"625000"
691942,"285000"
691952,"305000"
691954,"237500"
691958,"385000"
691961,"635000"
691973,"750000"
691974,"155000"
691991,"154000"
691993,"150000"
691997,"245000"
691999,"285000"
692001,"268000"
692002,"525000"
692006,"195000"
692013,"170100"
692014,"45000"
692017,"120000"
692018,"204750"
692029,"170500"
692030,"265000"
692042,"205000"
692048,"150000"
692054,"150000"
692060,"53500"
692061,"469000"
692066,"170000"
692067,"252000"
692075,"115000"
692077,"50000"
692089,"68000"
692090,"60000"
692093,"105000"
692097,"143000"
692106,"265694"
692112,"147000"
692121,"549000"
692129,"127789"
692130,"220000"
692133,"555000"
692140,"180000"
692144,"63500"
692147,"201000"
692157,"197000"
692159,"275000"
692162,"319000"
692166,"270000"
692169,"445000"
692175,"375000"
692184,"305000"
692192,"119429"
692194,"76000"
692201,"20000"
692204,"265000"
692205,"117000"
692207,"680000"
692212,"310000"
692219,"187000"
692229,"37000"
692233,"227700"
692240,"207000"
692244,"324900"
692249,"195000"
692253,"155000"
692256,"168000"
692257,"183000"
692261,"122000"
692272,"9800000"
692275,"22500"
692276,"144000"
692278,"325000"
692280,"520000"
692281,"1175000"
692282,"200000"
692285,"65000"
692287,"182500"
692288,"137000"
692290,"540078"
692293,"235000"
692299,"235000"
692301,"139000"
692303,"235000"
692307,"10000"
692314,"84000"
692322,"136000"
692326,"100000"
692340,"505000"
692342,"140000"
692345,"287500"
692347,"71200"
692351,"500000"
692362,"380000"
692365,"211000"
692366,"113000"
692371,"180000"
692378,"154900"
692391,"95000"
692394,"67000"
692402,"512000"
692403,"240000"
692404,"740000"
692409,"168000"
692414,"90000"
692415,"295000"
692416,"220000"
692432,"235000"
692435,"260000"
692436,"200000"
692439,"70000"
692443,"85000"
692451,"305000"
692453,"80000"
692457,"81000"
692459,"215025"
692467,"224000"
692477,"169000"
692480,"75000"
692484,"144330"
692488,"65000"
692490,"235000"
692493,"36833"
692499,"8250"
692518,"620000"
692521,"140000"
692522,"535000"
692528,"233000"
692529,"760000"
692533,"130000"
692537,"135000"
692538,"653200"
692547,"187000"
692549,"999999"
692554,"48000"
692555,"347500"
692556,"300000"
692571,"287000"
692584,"39900"
692587,"25000"
692593,"283500"
692594,"176000"
692597,"153000"
692612,"70000"
692615,"142500"
692624,"162000"
692625,"225000"
692639,"280000"
692644,"679798"
692651,"229000"
692654,"116000"
692655,"443807"
692659,"175000"
692674,"68000"
692678,"2000000"
692682,"234000"
692684,"295500"
692688,"125000"
692690,"37000"
692702,"725000"
692703,"370000"
692707,"540000"
692708,"633000"
692710,"150996"
692712,"120000"
692715,"150000"
692719,"400000"
692722,"163500"
692724,"198000"
692747,"107000"
692748,"145500"
692759,"160000"
692766,"45000"
692767,"75000"
692769,"685000"
692774,"10000"
692778,"110000"
692786,"245000"
692798,"420000"
692800,"246000"
692810,"2600000"
692814,"145000"
692816,"760000"
692823,"44000"
692825,"5000"
692829,"285000"
692836,"166000"
692837,"555500"
692841,"168000"
692845,"152500"
692849,"350000"
692851,"185000"
692855,"550000"
692859,"179000"
692860,"375000"
692863,"200000"
692864,"344000"
692875,"185000"
692883,"650000"
692886,"175000"
692889,"135600"
692893,"73737"
692896,"221000"
692898,"30000"
692905,"130000"
692908,"600000"
692914,"104000"
692927,"59500"
692930,"300000"
692939,"404900"
692947,"195000"
692953,"132000"
692956,"133000"
692957,"98500"
692964,"600000"
692965,"291000"
692975,"261000"
692976,"2200000"
692978,"40399"
692986,"100000"
692992,"8958710"
692993,"123000"
692996,"245000"
693002,"99000"
693012,"149000"
693030,"149900"
693034,"90000"
693043,"699000"
693044,"177500"
693050,"830000"
693052,"215000"
693053,"1340000"
693056,"604000"
693063,"220000"
693070,"120000"
693075,"13500"
693081,"267900"
693087,"120000"
693090,"316000"
693093,"62500"
693096,"85000"
693102,"235000"
693108,"245000"
693111,"411000"
693114,"217500"
693118,"775000"
693121,"230000"
693126,"400000"
693130,"542500"
693139,"180500"
693150,"80000"
693155,"155000"
693156,"400000"
693160,"471500"
693162,"600000"
693164,"380000"
693166,"223700"
693171,"41500"
693174,"558500"
693178,"57000"
693179,"252500"
693182,"180000"
693188,"216000"
693189,"425125"
693191,"91667"
693192,"480000"
693193,"184900"
693215,"52000"
693222,"254000"
693223,"175000"
693232,"459900"
693237,"243000"
693240,"251000"
693245,"105000"
693252,"400000"
693258,"485000"
693260,"121250"
693262,"765000"
693269,"465000"
693271,"158000"
693273,"126600"
693274,"40000"
693282,"300000"
693283,"317500"
693290,"112500"
693295,"320000"
693298,"1257000"
693306,"145000"
693310,"28000"
693312,"813750"
693313,"410000"
693315,"1650000"
693319,"189500"
693320,"850000"
693324,"175000"
693336,"127000"
693354,"378000"
693356,"179900"
693365,"310000"
693380,"160000"
693385,"144000"
693388,"330000"
693391,"250000"
693393,"27000"
693404,"265000"
693406,"57000"
693407,"305000"
693412,"770000"
693414,"235000"
693423,"295000"
693429,"120000"
693430,"117000"
693434,"500000"
693445,"69500"
693449,"115260"
693450,"479250"
693453,"170000"
693456,"81000"
693457,"529000"
693459,"120000"
693461,"115000"
693463,"77450"
693464,"140000"
693467,"285000"
693472,"495000"
693479,"165000"
693488,"32000"
693494,"200000"
693495,"165000"
693501,"185000"
693507,"315000"
693515,"460000"
693516,"525000"
693517,"240954"
693525,"358000"
693527,"87000"
693541,"350000"
693542,"130000"
693561,"230000"
693565,"130000"
693568,"46000"
693569,"305000"
693582,"149000"
693585,"150000"
693590,"232000"
693600,"53500"
693604,"215000"
693607,"555000"
693609,"145000"
693615,"185000"
693620,"215000"
693626,"259900"
693627,"45000"
693636,"245000"
693637,"255000"
693646,"66000"
693655,"340000"
693656,"135000"
693661,"1250500"
693665,"950000"
693666,"64000"
693668,"30000"
693673,"235000"
693677,"940000"
693686,"327000"
693687,"340000"
693698,"7500"
693701,"316620"
693706,"325000"
693712,"198000"
693716,"165000"
693719,"120000"
693722,"280000"
693729,"275000"
693737,"210000"
693741,"32000"
693744,"65000"
693745,"60500"
693748,"45000"
693758,"185000"
693759,"150000"
693763,"62000"
693768,"190000"
693770,"580000"
693772,"370000"
693783,"230000"
693795,"435000"
693802,"350000"
693813,"135000"
693816,"144900"
693818,"175000"
693819,"333000"
693823,"276500"
693825,"146400"
693829,"236895"
693833,"145000"
693841,"380000"
693844,"670000"
693846,"220000"
693848,"35900"
693850,"564504"
693851,"154000"
693856,"23200"
693857,"320000"
693859,"450000"
693861,"210000"
693863,"425000"
693869,"429900"
693873,"157000"
693879,"390000"
693882,"50000"
693888,"262500"
693890,"150000"
693893,"100000"
693895,"2430000"
693903,"139000"
693908,"199000"
693909,"130000"
693922,"267750"
693926,"390000"
693931,"545949"
693943,"75000"
693946,"195000"
693955,"160000"
693962,"66200"
693964,"325000"
693965,"114000"
693972,"65000"
693980,"370000"
693990,"287500"
693997,"117500"
694001,"195000"
694007,"206000"
694008,"15000"
694016,"470000"
694019,"325000"
694034,"265000"
694036,"265000"
694038,"22500"
694044,"317000"
694045,"168500"
694046,"330000"
694056,"387000"
694061,"224900"
694064,"435000"
694067,"150000"
694068,"133500"
694079,"172000"
694083,"331646"
694084,"1000000"
694103,"150000"
694107,"65000"
694112,"110000"
694115,"183000"
694120,"777500"
694124,"170000"
694132,"1752500"
694135,"125000"
694143,"182000"
694153,"390000"
694158,"169000"
694160,"160000"
694162,"225000"
694166,"60000"
694175,"325000"
694189,"225000"
694194,"100000"
694196,"158000"
694204,"291700"
694205,"382500"
694217,"35000"
694235,"542000"
694245,"49500"
694250,"159900"
694252,"245000"
694253,"216170"
694256,"87000"
694257,"167500"
694259,"800000"
694261,"150000"
694265,"90000"
694266,"50000"
694289,"245000"
694291,"120500"
694297,"1550000"
694300,"145000"
694304,"385000"
694305,"225000"
694315,"310000"
694325,"340000"
694326,"200000"
694329,"235000"
694333,"40000"
694335,"68000"
694348,"179500"
694350,"307500"
694357,"420000"
694360,"155000"
694364,"270000"
694376,"126000"
694379,"748878"
694389,"74260"
694390,"116000"
694394,"850000"
694401,"83299"
694408,"153500"
694413,"1399000"
694417,"259000"
694421,"209000"
694424,"302000"
694427,"250000"
694429,"1715000"
694433,"143000"
694436,"380000"
694438,"197570"
694440,"360000"
694442,"265000"
694445,"235500"
694449,"172000"
694451,"410000"
694453,"535000"
694461,"219900"
694464,"126000"
694472,"199000"
694478,"355000"
694482,"535000"
694485,"81000"
694490,"165000"
694492,"218000"
694493,"674900"
694500,"192500"
694501,"2934000"
694502,"590000"
694511,"136800"
694514,"24000"
694515,"515000"
694519,"205000"
694520,"8000"
694521,"25500"
694522,"365000"
694523,"300000"
694533,"1395000"
694536,"163300"
694542,"1465000"
694544,"365000"
694546,"299000"
694548,"180000"
694552,"357000"
694556,"80000"
694560,"150000"
694564,"461000"
694569,"550000"
694571,"235000"
694575,"485000"
694582,"460000"
694589,"128000"
694591,"2610000"
694601,"225000"
694604,"375000"
694615,"667500"
694627,"197500"
694631,"70000"
694634,"170000"
694635,"225000"
694645,"284000"
694659,"189000"
694661,"275000"
694662,"309085"
694671,"205000"
694672,"58000"
694673,"252000"
694687,"206000"
694692,"315000"
694701,"165000"
694702,"485000"
694706,"240000"
694708,"137000"
694710,"138000"
694713,"305000"
694720,"735000"
694722,"40000"
694723,"135250"
694727,"185570"
694728,"191000"
694734,"105000"
694736,"287500"
694742,"2075000"
694744,"125800"
694754,"295000"
694763,"478000"
694778,"279000"
694783,"555000"
694784,"224000"
694788,"365000"
694795,"225000"
694796,"120900"
694799,"164150"
694809,"800000"
694814,"750000"
694820,"120000"
694832,"505000"
694835,"27750"
694838,"170000"
694840,"82500"
694847,"85000"
694849,"82500"
694850,"60000"
694852,"350000"
694855,"319900"
694860,"167500"
694862,"188500"
694864,"290000"
694869,"179950"
694872,"215000"
694875,"195000"
694876,"240000"
694882,"163000"
694897,"249000"
694905,"165000"
694927,"220850"
694928,"247500"
694933,"550000"
694935,"120000"
694942,"73178"
694944,"100000"
694952,"5000"
694953,"3800000"
694955,"174000"
694964,"146700"
694966,"735000"
694968,"166000"
694977,"246400"
694982,"163900"
694983,"387500"
694995,"210000"
695001,"525000"
695006,"569000"
695011,"1550000"
695014,"168500"
695015,"155000"
695017,"700000"
695019,"95000"
695020,"201000"
695026,"160000"
695029,"2300000"
695031,"217500"
695056,"145000"
695076,"25500"
695078,"175000"
695079,"335000"
695080,"5200000"
695085,"610000"
695087,"15000"
695091,"385000"
695092,"78000"
695095,"240000"
695099,"443000"
695100,"335000"
695103,"385000"
695104,"475000"
695105,"115000"
695108,"20000"
695113,"195000"
695118,"210000"
695128,"114000"
695141,"440000"
695142,"1000000"
695144,"410000"
695148,"150000"
695164,"2809000"
695175,"290425"
695177,"113500"
695180,"186000"
695185,"1400000"
695187,"134000"
695188,"335000"
695190,"115000"
695196,"139000"
695217,"216900"
695220,"100000"
695226,"49000"
695238,"109000"
695245,"131000"
695247,"284000"
695248,"195000"
695249,"160000"
695252,"246000"
695260,"1950000"
695266,"140700"
695278,"700000"
695282,"198500"
695286,"82130"
695291,"190000"
695298,"700000"
695302,"45000"
695303,"156600"
695314,"80500"
695318,"323500"
695326,"900000"
695331,"158000"
695333,"236000"
695346,"218000"
695347,"200000"
695365,"210000"
695368,"260000"
695375,"135000"
695377,"163000"
695380,"1740000"
695383,"179000"
695386,"579000"
695390,"2650000"
695391,"845000"
695395,"420000"
695396,"128500"
695399,"100000"
695400,"227000"
695412,"775000"
695426,"202410"
695433,"342000"
695434,"190000"
695437,"40000"
695438,"210000"
695439,"1160000"
695440,"187350"
695441,"301800"
695442,"90000"
